0.004	0.004
0.051	0.003
0.098	0.004
0.151	0.004
0.197	0.004
0.249	0.003
0.297	0.004
0.350	0.003
0.397	0.003
0.450	0.003
0.503	0.003
0.550	0.004
0.603	0.003
0.650	0.003
0.702	0.003
0.749	0.004
0.802	0.003
0.856	0.003
0.903	0.004
0.957	0.004
1.003	0.004
1.055	0.004
1.101	0.004
1.153	0.004
1.199	0.004
1.252	0.003
1.304	0.003
1.350	0.003
1.404	0.003
1.451	0.004
1.505	0.004
1.552	0.005
1.605	0.007
1.657	0.014
1.703	0.034
1.752	0.103
1.792	0.270
1.826	0.612
1.875	1.586
1.921	3.000
